54.52609;11.66707
54.571323;11.668645
54.567;11.668646
54.562676;11.668642
54.558343;11.668645
54.554018;11.668641
54.549694;11.66864
54.545361;11.66864
54.541036;11.668641
54.536703;11.668636
54.569981;11.68185
54.565656;11.681849
54.561332;11.681849
54.556999;11.681843
54.552674;11.681846
54.548341;11.681844
54.544017;11.681846
54.539692;11.681844
54.535359;11.681844
54.568635;11.695052
54.564311;11.69505
54.559978;11.695049
54.555653;11.69505
54.551329;11.695047
54.546996;11.695049
54.542671;11.695048
54.538338;11.695047
54.534013;11.695053
54.567288;11.708254
54.562964;11.70825
54.55864;11.708253
54.554306;11.708252
54.549982;11.708251
54.545649;11.70825
54.541324;11.70825
54.536991;11.708249
54.532667;11.708248
54.56594;11.721455
54.561616;11.721455
54.557291;11.721453
54.552958;11.721449
54.548634;11.721453
54.5443;11.721449
54.539976;11.721448
54.535652;11.72145
54.531318;11.721449
54.56459;11.734655
54.560266;11.734652
54.555933;11.734652
54.551608;11.734652
54.547284;11.73465
54.542951;11.734649
54.538626;11.734651
54.534302;11.734651
54.529968;11.734651
54.563239;11.747856
54.558915;11.747852
54.554591;11.747849
54.550257;11.747852
54.545933;11.747852
54.541599;11.747849
54.537275;11.747851
54.532951;11.747851
54.528617;11.747849
54.561887;11.761051
54.557562;11.761052
54.553238;11.761052
54.548905;11.76105
54.54458;11.76105
54.540247;11.761048
54.535922;11.761048
54.531598;11.761045
54.527264;11.761049
